1,2,1,0.4966015927,0
1,2,2,0.5007084404,0.0125007367
1,2,3,0.5215247725,0.0250014733
1,2,4,0.5413299629,0.03750221
1,2,5,0.5102446798,0.0500029466
1,2,6,0.4533239913,0.0625036833
1,2,7,0.429397299,0.0750036559
1,2,8,0.3908640042,0.0874990443
1,2,9,0.3497332472,0.0999852642
1,2,10,0.2493700971,0.1124577313
1,2,11,0.2256339099,0.1249118615
1,2,12,0.1509339781,0.1373430704
1,2,13,0.1378184433,0.1497467739
1,2,14,0.1111111111,0.1621183877
1,2,15,0.1251058997,0.1744533274
1,2,16,0.1486625726,0.186747009
1,2,17,0.2036892021,0.1989948481
1,2,18,0.2831334405,0.2111922606
1,2,19,0.3752499233,0.223334662
1,2,20,0.4730009571,0.2354174683
1,2,21,0.5504009305,0.2474360952
1,2,22,0.6472250844,0.2593859583
1,2,23,0.7194411243,0.2712624736
1,2,24,0.7990209143,0.2830610566
1,2,25,0.8139132744,0.2947771233
1,2,26,0.8181813186,0.3064060893
1,2,27,0.8485558715,0.3179433704
1,2,28,0.8361803752,0.3293843823
1,2,29,0.8044393155,0.3407245408
1,2,30,0.7685364547,0.3519592617
1,2,31,0.7206610889,0.3630839607
1,2,32,0.6846739663,0.3740940535
1,2,33,0.6454592498,0.384984956
1,2,34,0.6165530506,0.3957520839
1,2,35,0.600818805,0.4063908528
1,2,36,0.560792977,0.4168966787
1,2,37,0.5734780438,0.4272649772
1,2,38,0.5749969547,0.4374898035
1,2,39,0.5738711435,0.4475597709
1,2,40,0.5472978976,0.4574621317
1,2,41,0.5607083488,0.4671841387
1,2,42,0.5603203781,0.4767130444
1,2,43,0.5691499173,0.4860361014
1,2,44,0.5589132057,0.4951405623
1,2,45,0.5530167104,0.5040136796
1,2,46,0.5790917126,0.512642706
1,2,47,0.5712319169,0.5210148939
1,2,48,0.5525441115,0.529117496
1,2,49,0.5012836189,0.5369377649
1,2,50,0.4808079975,0.5444629531
1,2,51,0.4421391511,0.5516803133
1,2,52,0.4131091236,0.5585770979
1,2,53,0.3877389899,0.5651405597
1,2,54,0.4293679906,0.571357951
1,2,55,0.4560789863,0.5772165247
1,2,56,0.518418076,0.5827035331
1,2,57,0.5937498248,0.5878062289
1,2,58,0.681962934,0.5925118648
1,2,59,0.7464415411,0.5968076931
1,2,60,0.8263547148,0.6006809666
1,2,61,0.8338210444,0.6041189378
1,2,62,0.85485719,0.6071209466
1,2,63,0.8442878274,0.6097346815
1,2,64,0.7711668888,0.6120199187
1,2,65,0.6938988034,0.6140364339
1,2,66,0.6084906602,0.6158440032
1,2,67,0.5281668018,0.6175024025
1,2,68,0.439574661,0.6190714077
1,2,69,0.3631894929,0.6206107948
1,2,70,0.2997696538,0.6221803397
1,2,71,0.2382145654,0.6238398184
1,2,72,0.2413872059,0.6256490067
1,2,73,0.2054843452,0.6276676807
1,2,74,0.2120787482,0.6299556163
1,2,75,0.2084884621,0.6325725893
1,2,76,0.1988533066,0.6355783759
1,2,77,0.2420796183,0.6390327518
1,2,78,0.2576387458,0.642995493
1,2,79,0.3118300842,0.6475263755
1,2,80,0.3821557287,0.6526851753
1,2,81,0.4784559938,0.6585316681
1,2,82,0.577173474,0.6651256301
1,2,83,0.6558234532,0.6725268371
1,2,84,0.760425339,0.6807950651
1,2,85,0.8022851438,0.68999009
1,2,86,0.8586636259,0.7001716877
1,2,87,0.8769740849,0.7113996343
1,2,88,0.8664670028,0.7237337055
1,2,89,0.8666208722,0.7372336775
1,2,90,0.8665182926,0.751959326
1,2,91,0.8738014444,0.7679704271
1,2,92,0.9125582162,0.7853267567
1,2,93,0.9034139774,0.8040880907
1,2,94,0.9194054047,0.8243142051
1,2,95,0.9835506281,0.8460648759
1,2,96,0.9731461256,0.8693998788
1,2,97,1,0.894277688
1,2,98,0.987580541,0.9202515693
1,2,99,0.9780919278,0.9467734866
1,2,100,0.9438340042,0.9733867433
1,2,101,0.8963249942,1
1,3,1,0.7172204442,0
1,3,2,0.7855518238,0.0122601759
1,3,3,0.8630215651,0.0245203518
1,3,4,0.9360552378,0.0367796851
1,3,5,0.9874498687,0.0490339629
1,3,6,1,0.0612781296
1,3,7,0.9611249712,0.0735071299
1,3,8,0.8669832245,0.0857159081
1,3,9,0.7247869515,0.0978994088
1,3,10,0.5527902495,0.1100525764
1,3,11,0.3777900421,0.1221703554
1,3,12,0.230031801,0.1342476904
1,3,13,0.1360224709,0.1462795258
1,3,14,0.1111111111,0.1582608062
1,3,15,0.1547584587,0.1701864759
1,3,16,0.2509683363,0.1820514795
1,3,17,0.3742621186,0.1938507616
1,3,18,0.4988889469,0.2055792665
1,3,19,0.6071702645,0.2172319387
1,3,20,0.6931113581,0.2288052212
1,3,21,0.7598445117,0.2403015496
1,3,22,0.8129346259,0.2517248581
1,3,23,0.8539334619,0.2630790809
1,3,24,0.8780975422,0.2743681521
1,3,25,0.8771240034,0.2855960057
1,3,26,0.844428479,0.2967665761
1,3,27,0.7793606874,0.3078837972
1,3,28,0.6882633594,0.3189516032
1,3,29,0.582644832,0.3299739283
1,3,30,0.4759864535,0.3409547065
1,3,31,0.3805140762,0.3518978721
1,3,32,0.3046469612,0.3628073591
1,3,33,0.2515796777,0.3736871016
1,3,34,0.2193803007,0.3845410339
1,3,35,0.2026320542,0.3953730899
1,3,36,0.1950355489,0.4061872039
1,3,37,0.1919587307,0.4169873101
1,3,38,0.1919707115,0.4277773424
1,3,39,0.1968637995,0.4385612351
1,3,40,0.210302495,0.4493429222
1,3,41,0.2357654401,0.460126338
1,3,42,0.2746399,0.4709154165
1,3,43,0.3251445173,0.4817140919
1,3,44,0.3823749211,0.4925262983
1,3,45,0.4394237473,0.5033559698
1,3,46,0.4892699369,0.5142070406
1,3,47,0.5268782384,0.5250834448
1,3,48,0.5507491394,0.5359891165
1,3,49,0.563244422,0.5469279899
1,3,50,0.5695146485,0.5579039991
1,3,51,0.5755435567,0.5689210782
1,3,52,0.5862145211,0.5799831613
1,3,53,0.604096527,0.5910908022
1,3,54,0.6290493873,0.6022310327
1,3,55,0.6583266297,0.6133875042
1,3,56,0.6869483823,0.6245438682
1,3,57,0.7084678188,0.6356837762
1,3,58,0.7163223382,0.6467908795
1,3,59,0.7055908161,0.6578488297
1,3,60,0.6745824616,0.6688412781
1,3,61,0.6256978891,0.6797518761
1,3,62,0.5653396587,0.6905642753
1,3,63,0.5029039037,0.701262127
1,3,64,0.4489379969,0.7118290827
1,3,65,0.4126788043,0.7222487939
1,3,66,0.3995634072,0.7325049119
1,3,67,0.4096453263,0.7425810882
1,3,68,0.4377211243,0.7524609742
1,3,69,0.4752879801,0.7621282214
1,3,70,0.5135705205,0.7715664812
1,3,71,0.5462921878,0.7807594051
1,3,72,0.5709723149,0.7896906445
1,3,73,0.5883080081,0.7983438507
1,3,74,0.6002500516,0.8067026754
1,3,75,0.6080671909,0.8147581795
1,3,76,0.6115377109,0.8225310633
1,3,77,0.6095215034,0.8300494364
1,3,78,0.6012253228,0.8373414086
1,3,79,0.5871729942,0.8444350898
1,3,80,0.5693321204,0.8513585896
1,3,81,0.5505184078,0.858140018
1,3,82,0.533547101,0.8648074846
1,3,83,0.5205286045,0.8713890993
1,3,84,0.512485008,0.8779129719
1,3,85,0.509320709,0.884407212
1,3,86,0.5101079915,0.8908999295
1,3,87,0.513567423,0.8974192343
1,3,88,0.5185459262,0.903993236
1,3,89,0.5242996165,0.9106500444
1,3,90,0.5304921669,0.9174177694
1,3,91,0.5369653613,0.9243245207
1,3,92,0.5434437695,0.9313984081
1,3,93,0.549352088,0.938657433
1,3,94,0.5538507543,0.9460791627
1,3,95,0.556079192,0.9536310563
1,3,96,0.5554989902,0.9612805729
1,3,97,0.5521837802,0.9689951714
1,3,98,0.5469072048,0.976742311
1,3,99,0.5409386092,0.984494874
1,3,100,0.5355740598,0.992247437
1,3,101,0.5315810745,1
1,4,1,0.1822221589,0
1,4,2,0.1334073275,0.0108070408
1,4,3,0.1117193215,0.0216140817
1,4,4,0.1111111111,0.0324211225
1,4,5,0.1309381277,0.0432281634
1,4,6,0.1666044035,0.0540374203
1,4,7,0.2047923273,0.0648599733
1,4,8,0.2314229055,0.0757091187
1,4,9,0.241292162,0.0865981526
1,4,10,0.2396018194,0.0975403712
1,4,11,0.2367688574,0.1085490707
1,4,12,0.243078177,0.1196375472
1,4,13,0.2667992485,0.1308190969
1,4,14,0.3128509815,0.142107016
1,4,15,0.378511774,0.1535146006
1,4,16,0.4485233164,0.165055147
1,4,17,0.4977609062,0.1767419513
1,4,18,0.5051998201,0.1885883096
1,4,19,0.4678205958,0.2006075182
1,4,20,0.4017367992,0.2128128733
1,4,21,0.3347538733,0.2252176709
1,4,22,0.2990731848,0.2378239918
1,4,23,0.3212080992,0.2505890555
1,4,24,0.4067855126,0.2634588655
1,4,25,0.5315008092,0.2763794259
1,4,26,0.6506810353,0.2892967405
1,4,27,0.7226333202,0.3021568131
1,4,28,0.7267403207,0.3149056476
1,4,29,0.6660220365,0.3274892478
1,4,30,0.5615429149,0.3398536175
1,4,31,0.4453797575,0.3519447608
1,4,32,0.3484565125,0.3637086813
1,4,33,0.2857371122,0.3750913829
1,4,34,0.2538721527,0.3860544108
1,4,35,0.2447558615,0.3966214753
1,4,36,0.2561622762,0.4068318279
1,4,37,0.2864224014,0.4167247202
1,4,38,0.3255009949,0.4263394038
1,4,39,0.3582194084,0.4357151302
1,4,40,0.3749532209,0.444891151
1,4,41,0.3769526128,0.4539067177
1,4,42,0.3732578634,0.462801082
1,4,43,0.3746330577,0.4716134955
1,4,44,0.3902634461,0.4803832095
1,4,45,0.4267862255,0.4891494759
1,4,46,0.4853579992,0.497951546
1,4,47,0.5562563474,0.5068286715
1,4,48,0.6173257975,0.515820104
1,4,49,0.6437386228,0.5249650949
1,4,50,0.6240057419,0.5342925335
1,4,51,0.5669720703,0.543789859
1,4,52,0.4965424956,0.553434148
1,4,53,0.4439847981,0.5632024774
1,4,54,0.4398385456,0.5730719238
1,4,55,0.5002487488,0.5830195642
1,4,56,0.6133991155,0.5930224751
1,4,57,0.7406799892,0.6030577335
1,4,58,0.836213145,0.6131024159
1,4,59,0.8694305856,0.6231335993
1,4,60,0.8340077311,0.6331283602
1,4,61,0.7442717596,0.6430637756
1,4,62,0.6287830532,0.6529169221
1,4,63,0.520858506,0.6626648766
1,4,64,0.4434547114,0.6722847157
1,4,65,0.3998573591,0.6817535162
1,4,66,0.3819379452,0.6910483549
1,4,67,0.3847736268,0.7001463085
1,4,68,0.4078406774,0.7090244538
1,4,69,0.4450313028,0.7176598676
1,4,70,0.4821061156,0.7260473079
1,4,71,0.5059676444,0.7342522581
1,4,72,0.5133039176,0.742357883
1,4,73,0.510647437,0.7504473474
1,4,74,0.5086801487,0.758603816
1,4,75,0.5174016016,0.7669104536
1,4,76,0.544670282,0.7754504249
1,4,77,0.5945059861,0.7843068947
1,4,78,0.6623344353,0.7935630277
1,4,79,0.7307181637,0.8033019887
1,4,80,0.7740287273,0.8135743401
1,4,81,0.7735582247,0.8243002347
1,4,82,0.7298043133,0.8353672231
1,4,83,0.6614190325,0.8466628557
1,4,84,0.5974399815,0.8580746831
1,4,85,0.5699960409,0.8694902557
1,4,86,0.6031890951,0.8807971242
1,4,87,0.6978339502,0.8918828389
1,4,88,0.8249771664,0.9026349503
1,4,89,0.9387017466,0.9129410091
1,4,90,1,0.9226885656
1,4,91,0.9924245558,0.9317651705
1,4,92,0.9224749184,0.9400988769
1,4,93,0.8136263288,0.9477797489
1,4,94,0.698809592,0.9549383535
1,4,95,0.6071694928,0.9617052575
1,4,96,0.5502184979,0.9682110277
1,4,97,0.5226356002,0.9745862311
1,4,98,0.5169681483,0.9809396733
1,4,99,0.5318225314,0.9872931155
1,4,100,0.5645245582,0.9936465578
1,4,101,0.6035742905,1
1,5,1,0.5684541335,0.0630359729
1,5,2,0.5440477808,0.0791000524
1,5,3,0.5563510398,0.0948737052
1,5,4,0.5416354448,0.1089047975
1,5,5,0.579442514,0.1194507689
1,5,6,0.5861825602,0.1247690589
1,5,7,0.603165544,0.1231171071
1,5,8,0.6380115483,0.1129593253
1,5,9,0.6565475382,0.0953527574
1,5,10,0.6576311913,0.0786203916
1,5,11,0.6769288443,0.0728499594
1,5,12,0.6389847654,0.0881291918
1,5,13,0.6253079589,0.1242457495
1,5,14,0.5684472312,0.1491395894
1,5,15,0.5297670275,0.1578609137
1,5,16,0.4573175703,0.1548125034
1,5,17,0.3719678096,0.1443971398
1,5,18,0.3139336996,0.1310176041
1,5,19,0.2262406253,0.1184819649
1,5,20,0.1534909203,0.1082194406
1,5,21,0.1224307996,0.1010645371
1,5,22,0.1111111111,0.0978517603
1,5,23,0.1148728368,0.0994156161
1,5,24,0.142619878,0.1057151237
1,5,25,0.2293811487,0.1132073549
1,5,26,0.3067898718,0.117473895
1,5,27,0.4429194788,0.1174360978
1,5,28,0.5269405565,0.125374392
1,5,29,0.638750089,0.1434326708
1,5,30,0.7384703322,0.1355782396
1,5,31,0.8570785799,0.1152166101
1,5,32,0.8970184441,0.1055945458
1,5,33,0.9701960886,0.1064093075
1,5,34,0.952802421,0.11147078
1,5,35,0.9489475149,0.1145888485
1,5,36,0.904386595,0.109573398
1,5,37,0.8675907053,0.0960296888
1,5,38,0.8334832416,0.0910696243
1,5,39,0.7844772733,0.0949010464
1,5,40,0.7473638801,0.1029146272
1,5,41,0.7354885606,0.1139317973
1,5,42,0.7251638314,0.1276316768
1,5,43,0.7396678724,0.1355321738
1,5,44,0.7454070925,0.1132107233
1,5,45,0.7784240008,0.0949010464
1,5,46,0.8352053527,0.1118306828
1,5,47,0.8773435832,0.1279804974
1,5,48,0.9246826583,0.1340029989
1,5,49,0.9493374919,0.1321462465
1,5,50,0.9820299946,0.1248369735
1,5,51,1,0.1152166101
1,5,52,0.9862714266,0.1066650752
1,5,53,0.9600670381,0.1028015434
1,5,54,0.9333587854,0.1067895955
1,5,55,0.8796454832,0.1197311798
1,5,56,0.818060166,0.1380071217
1,5,57,0.7935364752,0.141175386
1,5,58,0.7309468807,0.1152957167
1,5,59,0.6930039408,0.0892578343
1,5,60,0.6442270236,0.0925936375
1,5,61,0.6310713369,0.1145737629
1,5,62,0.5839220736,0.1344035314
1,5,63,0.5977576318,0.138804268
1,5,64,0.5855855156,0.1445613133
1,5,65,0.5953694537,0.1705200891
1,5,66,0.6075760811,0.1863210831
1,5,67,0.6216049023,0.1084447555
1,5,68,0.6144162099,0.0390566732
1,5,69,0.6162245992,0.0052748042
1,5,70,0.5810990537,0
1,5,71,0.5804260845,0.0161331123
1,5,72,0.5689303887,0.0465749928
1,5,73,0.5499768128,0.084226493
1,5,74,0.5361447057,0.1219884647
1,5,75,0.4933714683,0.1490866987
1,5,76,0.5112379399,0.1400467435
1,5,77,0.4953489626,0.0994156161
1,5,78,0.5014988665,0.1197311798
1,5,79,0.5409797311,0.1580037372
1,5,80,0.5612171253,0.1962762946
1,5,81,0.5940649286,0.234548852
1,5,82,0.6217394962,0.2728214094
1,5,83,0.6603244488,0.3110939668
1,5,84,0.6964285261,0.3493665242
1,5,85,0.7131131947,0.3876390816
1,5,86,0.7087961831,0.425911639
1,5,87,0.7082688512,0.4641841964
1,5,88,0.6993187049,0.5024567538
1,5,89,0.6669512982,0.5407293112
1,5,90,0.6635077661,0.5790018686
1,5,91,0.6227955403,0.617274426
1,5,92,0.5922392837,0.6555469834
1,5,93,0.5587599247,0.6938195408
1,5,94,0.5655689934,0.7320920982
1,5,95,0.5226542599,0.7703646556
1,5,96,0.5615622378,0.808637213
1,5,97,0.5795598522,0.8469097704
1,5,98,0.5978680678,0.8851823278
1,5,99,0.6000043139,0.9234548852
1,5,100,0.644903444,0.9617274426
1,5,101,0.6639253522,1
1,6,1,0.6350732957,0.2132151827
1,6,2,0.7036226156,0.2944895236
1,6,3,0.7515763814,0.3757638645
1,6,4,0.7946940332,0.4570382054
1,6,5,0.8405121607,0.5383125463
1,6,6,0.8743587818,0.6195868872
1,6,7,0.8716704247,0.7008612281
1,6,8,0.8190484251,0.782135569
1,6,9,0.7192223146,0.8634099099
1,6,10,0.5835423483,0.9284113277
1,6,11,0.4282253386,0.9208961947
1,6,12,0.2764926373,0.8688319139
1,6,13,0.1595814091,0.8253068765
1,6,14,0.1111111111,0.8434094737
1,6,15,0.1537097245,0.9350781397
1,6,16,0.2841783857,0.9837906098
1,6,17,0.4663061746,0.9764311776
1,6,18,0.6392626438,0.9360232658
1,6,19,0.7446967671,0.8855902972
1,6,20,0.7592005039,0.8481556943
1,6,21,0.7054980898,0.8467428798
1,6,22,0.6305439124,0.8834103462
1,6,23,0.5700190963,0.8962992596
1,6,24,0.5300196106,0.8823554328
1,6,25,0.4959697722,0.858467073
1,6,26,0.4540304916,0.8415223873
1,6,27,0.4075430035,0.8484095828
1,6,28,0.3784567253,0.888164254
1,6,29,0.391076903,0.9384115458
1,6,30,0.4515637697,0.9744856766
1,6,31,0.5435855723,0.993967611
1,6,32,0.6403213321,1
1,6,33,0.7192819669,0.9957254944
1,6,34,0.7742876763,0.9842867453
1,6,35,0.8174712103,0.9688264035
1,6,36,0.8626645431,0.95248712
1,6,37,0.9044471853,0.9384115458
1,6,38,0.9195708508,0.9200778126
1,6,39,0.8881886641,0.8817436431
1,6,40,0.8069320565,0.884860013
1,6,41,0.6844879566,0.8967439703
1,6,42,0.5349873344,0.8867437522
1,6,43,0.3783937862,0.9188479123
1,6,44,0.2428211581,0.9417449518
1,6,45,0.1621400462,0.9000773764
1,6,46,0.1654817133,0.8600765039
1,6,47,0.2618931741,0.8663503902
1,6,48,0.4289343448,0.9017440794
1,6,49,0.6137295749,0.9334114367
1,6,50,0.7527063879,0.9184111096
1,6,51,0.8047581791,0.8434094737
1,6,52,0.7742963861,0.7830806657
1,6,53,0.7024758115,0.7531036114
1,6,54,0.6334471933,0.7476485185
1,6,55,0.5859453546,0.7608855947
1,6,56,0.5516333922,0.7869850477
1,6,57,0.5137868823,0.8201170853
1,6,58,0.4674003332,0.8544519151
1,6,59,0.4277297961,0.8841597449
1,6,60,0.4208706775,0.9034107824
1,6,61,0.4623013822,0.9150777035
1,6,62,0.5442202712,0.9417449518
1,6,63,0.6422872501,0.9620548742
1,6,64,0.7305424808,0.9705431363
1,6,65,0.7949216108,0.9694932599
1,6,66,0.840869734,0.9611887665
1,6,67,0.8844781939,0.947913178
1,6,68,0.9298636202,0.9319500159
1,6,69,0.9591947543,0.915582802
1,6,70,0.9485572659,0.9010950579
1,6,71,0.8874667455,0.8907703053
1,6,72,0.7806856589,0.8868920658
1,6,73,0.6404176057,0.8917438613
1,6,74,0.483848637,0.9067441884
1,6,75,0.3356043116,0.9167444065
1,6,76,0.2279506608,0.8780623822
1,6,77,0.1937485683,0.8329476881
1,6,78,0.2522203671,0.8484095828
1,6,79,0.394787964,0.9300780307
1,6,80,0.5799869913,0.9090711072
1,6,81,0.7450785717,0.8391487479
1,6,82,0.8355582758,0.8450761767
1,6,83,0.835915067,0.9350781397
1,6,84,0.7752432983,0.8450761767
1,6,85,0.7009560626,0.8484579456
1,6,86,0.644252124,0.9267568959
1,6,87,0.6065273817,0.9400782488
1,6,88,0.5717941853,0.8434094737
1,6,89,0.5282660058,0.8700622854
1,6,90,0.4828221614,0.9434116548
1,6,91,0.4593335339,0.9261938692
1,6,92,0.4802505326,0.8434094737
1,6,93,0.5476631087,0.74969731
1,6,94,0.6424089845,0.6559851462
1,6,95,0.7374113271,0.5622729825
1,6,96,0.812210159,0.4685608187
1,6,97,0.8640295383,0.374848655
1,6,98,0.9069128138,0.2811364912
1,6,99,0.9525798879,0.1874243275
1,6,100,0.9917068906,0.0937121637
1,6,101,1,0
2,7,1,0.1350206868,0.3976913896
2,7,2,0.1709282605,0.435964188
2,7,3,0.2289882,0.4739883182
2,7,4,0.1644899591,0.5116394459
2,7,5,0.1933398869,0.548793237
2,7,6,0.1854756529,0.5853253573
2,7,7,0.2323297793,0.6211114728
2,7,8,0.1111111111,0.6560272492
2,7,9,0.1999510286,0.6899483524
2,7,10,0.2191218992,0.7227504483
2,7,11,0.3015811287,0.7543092027
2,7,12,0.3252170406,0.7845002815
2,7,13,0.3811308797,0.8131993505
2,7,14,0.409116606,0.8402820755
2,7,15,0.4066536316,0.8656241225
2,7,16,0.445398667,0.8891011572
2,7,17,0.4943556837,0.9105888456
2,7,18,0.623323359,0.9299628534
2,7,19,0.4855408281,0.9470988466
2,7,20,0.6256711065,0.9618724909
2,7,21,0.676183686,0.9741594523
2,7,22,0.7185727712,0.9838353965
2,7,23,0.7538898071,0.9907759894
2,7,24,0.68027424,0.994856897
2,7,25,0.7052496642,0.995953785
2,7,26,0.872847148,0.994005534
2,7,27,0.9500635548,0.9892038843
2,7,28,0.861972612,0.9818037905
2,7,29,0.8587318563,0.9720602075
2,7,30,0.8667545272,0.9602280903
2,7,31,0.9156251238,0.9465623936
2,7,32,0.9059892767,0.9313180724
2,7,33,0.957495688,0.9147500814
2,7,34,0.8853924735,0.8971133755
2,7,35,0.8962958162,0.8786629096
2,7,36,0.8953451945,0.8596536386
2,7,37,0.9511438067,0.8403405172
2,7,38,0.9420120772,0.8209785004
2,7,39,0.9139111241,0.801822543
2,7,40,0.9811315999,0.7831275999
2,7,41,0.9392898424,0.7651486259
2,7,42,0.8647956704,0.7481405758
2,7,43,0.9607652505,0.7323584046
2,7,44,0.9108288053,0.718057067
2,7,45,0.8392585151,0.705491518
2,7,46,0.8597833015,0.6949167124
2,7,47,0.8553038569,0.686587605
2,7,48,0.7993035976,0.6807591508
2,7,49,0.8997238156,0.6776863045
2,7,50,0.7394864482,0.677624021
2,7,51,0.8075135122,0.6807373807
2,7,52,0.8308613569,0.6868319659
2,7,53,0.8154497629,0.6956234845
2,7,54,0.8111719653,0.7068276445
2,7,55,0.8065628905,0.7201601536
2,7,56,0.7413156748,0.7353367197
2,7,57,0.8340300958,0.7520730507
2,7,58,0.8470651356,0.7700848546
2,7,59,0.8775570463,0.789087839
2,7,60,0.845437556,0.8087977121
2,7,61,0.8655014349,0.8289301815
2,7,62,0.7961204553,0.8492009552
2,7,63,0.8247543327,0.869325741
2,7,64,0.8134044859,0.8890202469
2,7,65,0.8306164998,0.9080001807
2,7,66,0.892075632,0.9259812502
2,7,67,0.8518470507,0.9426791634
2,7,68,0.9297116087,0.9578096281
2,7,69,0.8876682042,0.9710883522
2,7,70,0.9287033736,0.9822310436
2,7,71,0.8986723704,0.9909534101
2,7,72,0.9303885666,0.9969711596
2,7,73,0.9478022275,1
2,7,74,0.9841563053,0.9997556392
2,7,75,1,0.995953785
2,7,76,0.9067094446,0.9883831392
2,7,77,0.9542693356,0.9771243793
2,7,78,0.9262259959,0.9623311768
2,7,79,0.857637201,0.9441572031
2,7,80,0.9701130304,0.9227561295
2,7,81,0.9286745669,0.8982816276
2,7,82,0.9645533338,0.8708873686
2,7,83,0.8893389939,0.8407270241
2,7,84,0.962594477,0.8079542655
2,7,85,0.8192810563,0.7727227642
2,7,86,0.8012768578,0.7351861916
2,7,87,0.8365362803,0.695498219
2,7,88,0.8441556571,0.6538125181
2,7,89,0.8123386374,0.6102827601
2,7,90,0.755690227,0.5650626164
2,7,91,0.7104780835,0.5183057586
2,7,92,0.6503872703,0.470165858
2,7,93,0.698379262,0.4207965861
2,7,94,0.5535534887,0.3703516142
2,7,95,0.4568349339,0.3189846138
2,7,96,0.4739893343,0.2668492563
2,7,97,0.444116768,0.2140992131
2,7,98,0.4021021702,0.1608881556
2,7,99,0.2987724737,0.1073697553
2,7,100,0.3617583621,0.0536976836
2,7,101,0.3373302654,0
2,8,1,0.6194193614,0.8715453894
2,8,2,0.646446134,0.7874531635
2,8,3,0.6494248859,0.7049196262
2,8,4,0.6403320625,0.6247241216
2,8,5,0.6334866806,0.5476459941
