"","id","pid","mark","desc","comp","perl","linl","nlin","nrbf","rbfl"
"1",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"2",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"3",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"4",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"5",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"6",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"7",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"8",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"9",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"10",0,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"11",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"12",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"13",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"14",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"15",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"16",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"17",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"18",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"19",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"20",0,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"21",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"22",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"23",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"24",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"25",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"26",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"27",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"28",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"29",0,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"30",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"31",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"32",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"33",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"34",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"35",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"36",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"37",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"38",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"39",0,14,0,"lin","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"40",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"41",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"42",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"43",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"44",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"45",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"46",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"47",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"48",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"49",0,14,0,"per","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"50",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"51",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"52",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"53",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"54",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"55",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"56",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"57",0,14,0,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"58",0,14,1,"rbf","Non-compositional",-285.525,-82.1885,-242.865,-242.865,-242.865
"59",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"60",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"61",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"62",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"63",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"64",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"65",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"66",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"67",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"68",0,38,0,"lin","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"69",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"70",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"71",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"72",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"73",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"74",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"75",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"76",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"77",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"78",0,38,0,"per","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"79",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"80",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"81",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"82",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"83",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"84",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"85",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"86",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"87",0,38,0,"rbf","Compositional",-286.765,-227.185,-143.649,-143.649,-143.649
"88",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"89",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"90",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"91",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"92",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"93",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"94",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"95",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"96",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"97",0,39,0,"lin","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"98",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"99",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"100",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"101",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"102",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"103",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"104",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"105",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"106",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"107",0,39,0,"per","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"108",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"109",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"110",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"111",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"112",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"113",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"114",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"115",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"116",0,39,0,"rbf","Compositional",-162.825,-150.9,-141.4305,-141.4305,-141.4305
"117",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"118",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"119",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"120",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"121",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"122",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"123",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"124",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"125",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"126",0,5,0,"lin","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"127",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"128",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"129",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"130",0,5,1,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"131",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"132",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"133",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"134",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"135",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"136",0,5,0,"per","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"137",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"138",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"139",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"140",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"141",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"142",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"143",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"144",0,5,0,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"145",0,5,1,"rbf","Non-compositional",-110.14,-125.85,-93.796,-93.796,-93.796
"146",0,34,1,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"147",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"148",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"149",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"150",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"151",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"152",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"153",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"154",0,34,1,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"155",0,34,0,"lin","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"156",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"157",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"158",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"159",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"160",0,34,1,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"161",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"162",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"163",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"164",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"165",0,34,0,"per","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"166",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"167",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"168",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"169",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"170",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"171",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"172",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"173",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"174",0,34,0,"rbf","Compositional",-284.79,-96.055,-282.875,-282.875,-282.875
"175",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"176",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"177",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"178",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"179",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"180",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"181",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"182",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"183",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"184",1,10,0,"lin","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"185",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"186",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"187",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"188",1,10,1,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"189",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"190",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"191",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"192",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"193",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"194",1,10,0,"per","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"195",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"196",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"197",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"198",1,10,1,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"199",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"200",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"201",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"202",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"203",1,10,0,"rbf","Non-compositional",-284.67,-237.595,-188.922,-188.922,-188.922
"204",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"205",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"206",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"207",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"208",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"209",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"210",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"211",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"212",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"213",1,23,0,"lin","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"214",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"215",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"216",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"217",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"218",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"219",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"220",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"221",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"222",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"223",1,23,0,"per","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"224",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"225",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"226",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"227",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"228",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"229",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"230",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"231",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"232",1,23,0,"rbf","Compositional",-127.46,-212.85,-124.615,-124.615,-124.615
"233",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"234",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"235",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"236",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"237",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"238",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"239",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"240",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"241",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"242",1,9,0,"lin","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"243",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"244",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"245",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"246",1,9,1,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"247",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"248",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"249",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"250",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"251",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"252",1,9,0,"per","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"253",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"254",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"255",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"256",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"257",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"258",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"259",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"260",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"261",1,9,0,"rbf","Non-compositional",-178.7,-113.5255,-208.5,-208.5,-208.5
"262",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"263",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"264",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"265",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"266",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"267",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"268",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"269",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"270",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"271",1,15,0,"lin","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"272",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"273",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"274",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"275",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"276",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"277",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"278",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"279",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"280",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"281",1,15,0,"per","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"282",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"283",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"284",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"285",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"286",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"287",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"288",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"289",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"290",1,15,0,"rbf","Non-compositional",-178.7595,-58.882,-181.6205,-181.6205,-181.6205
"291",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"292",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"293",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"294",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"295",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"296",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"297",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"298",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"299",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"300",1,37,0,"lin","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"301",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"302",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"303",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"304",1,37,1,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"305",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"306",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"307",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
"308",1,37,0,"per","Compositional",-143.0895,-165.73,-113.8345,-113.8345,-113.8345
